GitHub Repository,Filename,Language,Version,Created,Creator Tool,Creator Person,Creator Organization,Creator,Creator Comment,Spdx Version,Data Licence,Complience Ratio,Complience Reasoning,Complience Maxpoints,Package Idenification Ratio,Package Idenification Reasoning,Package Idenification Maxpoints,Package Version Ratio,Package Version Reasoning,Package Version Maxpoints,Package Licences Ratio,Package Licences Reconing,Package Licences Maxpoints,Createion info ratio,Creation Info Reasoning,Creation Info MaxPoints,Total Ratio,Total Reasoning,Total MaxPoints,Metadata Total Packages
kairos-io/provider-kairos,kairos-fedora-v2.0.0-rc4-k3sv1.24.12-k3s1-sbom.spdx.json,Go,v2.0.0-rc4_kairos-fedora-v2.0.0-rc4-k3sv1.24.12-k3s1-sbom.spdx.json,2023-04-04,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9424626",94% have either purls (100%) or CPEs (94%),20,1,,20,"0,3452244",,20,1,,15,"0,8575374",,100,1738
kairos-io/provider-kairos,kairos-fedora-v2.0.0-rc4-k3sv1.25.8-k3s1-sbom.spdx.json,Go,v2.0.0-rc4_kairos-fedora-v2.0.0-rc4-k3sv1.25.8-k3s1-sbom.spdx.json,2023-04-04,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9424626",94% have either purls (100%) or CPEs (94%),20,1,,20,"0,3452244",,20,1,,15,"0,8575374",,100,1738
kairos-io/provider-kairos,kairos-fedora-v2.0.0-rc4-k3sv1.26.3-k3s1-sbom.spdx.json,Go,v2.0.0-rc4_kairos-fedora-v2.0.0-rc4-k3sv1.26.3-k3s1-sbom.spdx.json,2023-04-04,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9424626",94% have either purls (100%) or CPEs (94%),20,1,,20,"0,3452244",,20,1,,15,"0,8575374",,100,1738
kairos-io/provider-kairos,kairos-fedora-v2.0.0-rc4-k3sv1.23.17-k3s1-sbom.spdx.json,Go,v2.0.0-rc4_kairos-fedora-v2.0.0-rc4-k3sv1.23.17-k3s1-sbom.spdx.json,2023-04-04,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9424957",94% have either purls (100%) or CPEs (94%),20,1,,20,"0,34502587",,20,1,,15,"0,85750437",,100,1739
k8sgpt-ai/k8sgpt,k8sgpt_Darwin_arm64.tar.gz.sbom,Go,v0.2.0_k8sgpt_Darwin_arm64.tar.gz.sbom,2023-04-05,syft-0.75.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,81666666",81% have either purls (100%) or CPEs (81%),20,1,,20,0,,20,1,,15,"0,7633334",,100,60
k8sgpt-ai/k8sgpt,k8sgpt_Darwin_x86_64.tar.gz.sbom,Go,v0.2.0_k8sgpt_Darwin_x86_64.tar.gz.sbom,2023-04-05,syft-0.75.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,81666666",81% have either purls (100%) or CPEs (81%),20,1,,20,0,,20,1,,15,"0,7633334",,100,60
k8sgpt-ai/k8sgpt,k8sgpt_Linux_arm64.tar.gz.sbom,Go,v0.2.0_k8sgpt_Linux_arm64.tar.gz.sbom,2023-04-05,syft-0.75.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,81666666",81% have either purls (100%) or CPEs (81%),20,1,,20,0,,20,1,,15,"0,7633334",,100,60
k8sgpt-ai/k8sgpt,k8sgpt_Linux_i386.tar.gz.sbom,Go,v0.2.0_k8sgpt_Linux_i386.tar.gz.sbom,2023-04-05,syft-0.75.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,81666666",81% have either purls (100%) or CPEs (81%),20,1,,20,0,,20,1,,15,"0,7633334",,100,60
k8sgpt-ai/k8sgpt,k8sgpt_Linux_x86_64.tar.gz.sbom,Go,v0.2.0_k8sgpt_Linux_x86_64.tar.gz.sbom,2023-04-05,syft-0.75.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,81666666",81% have either purls (100%) or CPEs (81%),20,1,,20,0,,20,1,,15,"0,7633334",,100,60
k8sgpt-ai/k8sgpt,k8sgpt_Windows_arm64.zip.sbom,Go,v0.2.0_k8sgpt_Windows_arm64.zip.sbom,2023-04-05,syft-0.75.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,8196721",81% have either purls (100%) or CPEs (81%),20,1,,20,0,,20,1,,15,"0,7639344",,100,61
k8sgpt-ai/k8sgpt,k8sgpt_Windows_i386.zip.sbom,Go,v0.2.0_k8sgpt_Windows_i386.zip.sbom,2023-04-05,syft-0.75.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,8196721",81% have either purls (100%) or CPEs (81%),20,1,,20,0,,20,1,,15,"0,7639344",,100,61
k8sgpt-ai/k8sgpt,k8sgpt_Windows_x86_64.zip.sbom,Go,v0.2.0_k8sgpt_Windows_x86_64.zip.sbom,2023-04-05,syft-0.75.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,8196721",81% have either purls (100%) or CPEs (81%),20,1,,20,0,,20,1,,15,"0,7639344",,100,61
k8sgpt-ai/k8sgpt,sbom-k8sgpt.spdx.json,Go,v0.2.0_sbom-k8sgpt.spdx.json,2023-04-05,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,82539684",82% have either purls (100%) or CPEs (82%),20,1,,20,"0,031746034",,20,1,,15,"0,7714285",,100,63
kubewarden/kubewarden-controller,kubewarden-controller-sbom.spdx,Go,v1.6.0-rc5_kubewarden-controller-sbom.spdx,2023-04-05,sigs.k8s.io/bom/pkg/spdx,,,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (0%) or CPEs (0%),20,"0,86315787",,20,"0,8842105",,20,1,,15,"0,74947363",,100,95
castai/kvisor,kvisor-spdx.json,Go,v0.27.1_kvisor-spdx.json,2023-04-05,syft-0.53.4,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,8607595",86% have either purls (100%) or CPEs (86%),20,"0,9957806",,20,0,,20,1,,15,"0,771308",,100,237
kubewarden/kwctl,kwctl-darwin-aarch64-sbom.spdx.json,Rust,v1.6.0-rc5_kwctl-darwin-aarch64-sbom.spdx.json,2023-04-05,spdx-sbom-generator-v0.0.15,,,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (0%) or CPEs (0%),20,1,,20,0,,20,1,,15,"0,6",,100,600
kubewarden/kwctl,kwctl-darwin-x86_64-sbom.spdx.json,Rust,v1.6.0-rc5_kwctl-darwin-x86_64-sbom.spdx.json,2023-04-05,spdx-sbom-generator-v0.0.15,,,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (0%) or CPEs (0%),20,1,,20,0,,20,1,,15,"0,6",,100,600
kubewarden/kwctl,kwctl-linux-aarch64-sbom.spdx.json,Rust,v1.6.0-rc5_kwctl-linux-aarch64-sbom.spdx.json,2023-04-05,spdx-sbom-generator-v0.0.15,,,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (0%) or CPEs (0%),20,1,,20,0,,20,1,,15,"0,6",,100,600
kubewarden/kwctl,kwctl-linux-x86_64-sbom.spdx.json,Rust,v1.6.0-rc5_kwctl-linux-x86_64-sbom.spdx.json,2023-04-05,spdx-sbom-generator-v0.0.15,,,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (0%) or CPEs (0%),20,1,,20,0,,20,1,,15,"0,6",,100,600
kubewarden/kwctl,kwctl-windows-x86_64-sbom.spdx.json,Rust,v1.6.0-rc5_kwctl-windows-x86_64-sbom.spdx.json,2023-04-05,spdx-sbom-generator-v0.0.15,,,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (0%) or CPEs (0%),20,1,,20,0,,20,1,,15,"0,6",,100,600
kubewarden/policy-server,policy-server-container-image-sbom.spdx,Rust,v1.6.0-rc5_policy-server-container-image-sbom.spdx,2023-04-05,sigs.k8s.io/bom/pkg/spdx,,Kubernetes Release Engineering,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (25%) or CPEs (0%),20,0,,20,0,,20,1,,15,"0,4",,100,4
kubewarden/policy-server,policy-server-aarch64.spdx.json,Rust,v1.6.0-rc5_policy-server-aarch64.spdx.json,2023-04-05,spdx-sbom-generator-v0.0.15,,,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (0%) or CPEs (0%),20,1,,20,0,,20,1,,15,"0,6",,100,531
kubewarden/policy-server,policy-server-x86_64.spdx.json,Rust,v1.6.0-rc5_policy-server-x86_64.spdx.json,2023-04-05,spdx-sbom-generator-v0.0.15,,,,,SPDX-2.2,CC0-1.0,1,,25,0,0% have either purls (0%) or CPEs (0%),20,1,,20,0,,20,1,,15,"0,6",,100,531
stefanprodan/timoni,timoni_0.3.0_sbom.spdx.json,Go,v0.3.0_timoni_0.3.0_sbom.spdx.json,2023-04-05,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,8298969",82% have either purls (100%) or CPEs (82%),20,1,,20,0,,20,1,,15,"0,7659794",,100,194
sigstore/cosign,sget-darwin-amd64_2.0.1_darwin_amd64.sbom,Go,v2.0.1_sget-darwin-amd64_2.0.1_darwin_amd64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89719623",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,7794392",,100,214
sigstore/cosign,sget-darwin-arm64_2.0.1_darwin_arm64.sbom,Go,v2.0.1_sget-darwin-arm64_2.0.1_darwin_arm64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89719623",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,7794392",,100,214
sigstore/cosign,sget-linux-amd64_2.0.1_linux_amd64.sbom,Go,v2.0.1_sget-linux-amd64_2.0.1_linux_amd64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89719623",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,7794392",,100,214
sigstore/cosign,sget-linux-arm_2.0.1_linux_arm.sbom,Go,v2.0.1_sget-linux-arm_2.0.1_linux_arm.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89719623",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,7794392",,100,214
sigstore/cosign,sget-linux-arm64_2.0.1_linux_arm64.sbom,Go,v2.0.1_sget-linux-arm64_2.0.1_linux_arm64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89719623",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,7794392",,100,214
sigstore/cosign,sget-linux-ppc64le_2.0.1_linux_ppc64le.sbom,Go,v2.0.1_sget-linux-ppc64le_2.0.1_linux_ppc64le.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89719623",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,7794392",,100,214
sigstore/cosign,sget-linux-riscv64_2.0.1_linux_riscv64.sbom,Go,v2.0.1_sget-linux-riscv64_2.0.1_linux_riscv64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89719623",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,7794392",,100,214
sigstore/cosign,sget-linux-s390x_2.0.1_linux_s390x.sbom,Go,v2.0.1_sget-linux-s390x_2.0.1_linux_s390x.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89719623",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,7794392",,100,214
sigstore/cosign,cosign-linux-amd64_2.0.1_linux_amd64.sbom,Go,v2.0.1_cosign-linux-amd64_2.0.1_linux_amd64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89767444",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,77953494",,100,215
sigstore/cosign,cosign-linux-arm_2.0.1_linux_arm.sbom,Go,v2.0.1_cosign-linux-arm_2.0.1_linux_arm.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89767444",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,77953494",,100,215
sigstore/cosign,cosign-linux-arm64_2.0.1_linux_arm64.sbom,Go,v2.0.1_cosign-linux-arm64_2.0.1_linux_arm64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89767444",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,77953494",,100,215
sigstore/cosign,cosign-linux-ppc64le_2.0.1_linux_ppc64le.sbom,Go,v2.0.1_cosign-linux-ppc64le_2.0.1_linux_ppc64le.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89767444",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,77953494",,100,215
sigstore/cosign,cosign-linux-riscv64_2.0.1_linux_riscv64.sbom,Go,v2.0.1_cosign-linux-riscv64_2.0.1_linux_riscv64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89767444",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,77953494",,100,215
sigstore/cosign,cosign-linux-s390x_2.0.1_linux_s390x.sbom,Go,v2.0.1_cosign-linux-s390x_2.0.1_linux_s390x.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89767444",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,77953494",,100,215
sigstore/cosign,sget-windows-amd64.exe_2.0.1_windows_amd64.sbom,Go,v2.0.1_sget-windows-amd64.exe_2.0.1_windows_amd64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,8981481",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,77962965",,100,216
sigstore/cosign,cosign-darwin-amd64_2.0.1_darwin_amd64.sbom,Go,v2.0.1_cosign-darwin-amd64_2.0.1_darwin_amd64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9004525",90% have either purls (100%) or CPEs (90%),20,1,,20,0,,20,1,,15,"0,7800905",,100,221
sigstore/cosign,cosign-darwin-arm64_2.0.1_darwin_arm64.sbom,Go,v2.0.1_cosign-darwin-arm64_2.0.1_darwin_arm64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9004525",90% have either purls (100%) or CPEs (90%),20,1,,20,0,,20,1,,15,"0,7800905",,100,221
sigstore/cosign,cosign-linux-pivkey-pkcs11key-amd64_2.0.1_linux_amd64.sbom,Go,v2.0.1_cosign-linux-pivkey-pkcs11key-amd64_2.0.1_linux_amd64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9004525",90% have either purls (100%) or CPEs (90%),20,1,,20,0,,20,1,,15,"0,7800905",,100,221
sigstore/cosign,cosign-linux-pivkey-pkcs11key-arm64_2.0.1_linux_arm64.sbom,Go,v2.0.1_cosign-linux-pivkey-pkcs11key-arm64_2.0.1_linux_arm64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9004525",90% have either purls (100%) or CPEs (90%),20,1,,20,0,,20,1,,15,"0,7800905",,100,221
sigstore/cosign,cosign-windows-amd64.exe_2.0.1_windows_amd64.sbom,Go,v2.0.1_cosign-windows-amd64.exe_2.0.1_windows_amd64.sbom,2023-04-06,syft-0.73.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9013453",90% have either purls (100%) or CPEs (90%),20,1,,20,0,,20,1,,15,"0,7802691",,100,223
fluxcd/flux2,flux_2.0.0-rc.1_sbom.spdx.json,Go,v2.0.0-rc.1_flux_2.0.0-rc.1_sbom.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,89589906",89% have either purls (100%) or CPEs (89%),20,1,,20,0,,20,1,,15,"0,7791798",,100,317
kairos-io/kairos,core-alpine-arm-rpi-v2.0.0-rc4-sbom.spdx.json,Earthly,v2.0.0-rc4_core-alpine-arm-rpi-v2.0.0-rc4-sbom.spdx.json,2023-04-06,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9490683",94% have either purls (99%) or CPEs (95%),20,1,,20,"0,3167702",,20,1,,15,"0,8531677",,100,805
kairos-io/kairos,core-alpine-opensuse-leap-v2.0.0-rc4-sbom.spdx.json,Earthly,v2.0.0-rc4_core-alpine-opensuse-leap-v2.0.0-rc4-sbom.spdx.json,2023-04-06,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,94963145",94% have either purls (99%) or CPEs (95%),20,1,,20,"0,3243243",,20,1,,15,"0,85479116",,100,814
kairos-io/kairos,core-alpine-ubuntu-v2.0.0-rc4-sbom.spdx.json,Earthly,v2.0.0-rc4_core-alpine-ubuntu-v2.0.0-rc4-sbom.spdx.json,2023-04-06,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,94963145",94% have either purls (99%) or CPEs (95%),20,1,,20,"0,3243243",,20,1,,15,"0,85479116",,100,814
kairos-io/kairos,core-rockylinux-v2.0.0-rc4-sbom.spdx.json,Earthly,v2.0.0-rc4_core-rockylinux-v2.0.0-rc4-sbom.spdx.json,2023-04-06,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9529965",95% have either purls (100%) or CPEs (95%),20,1,,20,"0,35370153",,20,1,,15,"0,86133957",,100,851
kairos-io/kairos,core-opensuse-leap-arm-rpi-v2.0.0-rc4-sbom.spdx.json,Earthly,v2.0.0-rc4_core-opensuse-leap-arm-rpi-v2.0.0-rc4-sbom.spdx.json,2023-04-06,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,95454544",95% have either purls (99%) or CPEs (95%),20,1,,20,"0,3902439",,20,1,,15,"0,8689579",,100,902
kairos-io/kairos,core-debian-v2.0.0-rc4-sbom.spdx.json,Earthly,v2.0.0-rc4_core-debian-v2.0.0-rc4-sbom.spdx.json,2023-04-06,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9562363",95% have either purls (100%) or CPEs (95%),20,1,,20,"0,36433262",,20,1,,15,"0,86411375",,100,914
kairos-io/kairos,core-opensuse-tumbleweed-v2.0.0-rc4-sbom.spdx.json,Earthly,v2.0.0-rc4_core-opensuse-tumbleweed-v2.0.0-rc4-sbom.spdx.json,2023-04-06,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9563795",95% have either purls (100%) or CPEs (95%),20,1,,20,"0,40130863",,20,1,,15,"0,8715376",,100,917
kairos-io/kairos,core-opensuse-leap-v2.0.0-rc4-sbom.spdx.json,Earthly,v2.0.0-rc4_core-opensuse-leap-v2.0.0-rc4-sbom.spdx.json,2023-04-06,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9553863",95% have either purls (99%) or CPEs (95%),20,1,,20,"0,40152338",,20,1,,15,"0,871382",,100,919
kairos-io/kairos,core-ubuntu-20-lts-v2.0.0-rc4-sbom.spdx.json,Earthly,v2.0.0-rc4_core-ubuntu-20-lts-v2.0.0-rc4-sbom.spdx.json,2023-04-06,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,92435426",92% have either purls (100%) or CPEs (92%),20,"0,9990775",,20,"0,32380074",,20,1,,15,"0,8494465",,100,1084
kairos-io/kairos,core-ubuntu-v2.0.0-rc4-sbom.spdx.json,Earthly,v2.0.0-rc4_core-ubuntu-v2.0.0-rc4-sbom.spdx.json,2023-04-06,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9247016",92% have either purls (100%) or CPEs (92%),20,1,,20,"0,3379247",,20,1,,15,"0,85252523",,100,1089
kairos-io/kairos,core-ubuntu-22-lts-v2.0.0-rc4-sbom.spdx.json,Earthly,v2.0.0-rc4_core-ubuntu-22-lts-v2.0.0-rc4-sbom.spdx.json,2023-04-06,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9249771",92% have either purls (100%) or CPEs (92%),20,1,,20,"0,3376029",,20,1,,15,"0,852516",,100,1093
kairos-io/kairos,core-fedora-v2.0.0-rc4-sbom.spdx.json,Earthly,v2.0.0-rc4_core-fedora-v2.0.0-rc4-sbom.spdx.json,2023-04-06,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,96518713",96% have either purls (100%) or CPEs (96%),20,1,,20,"0,5221932",,20,1,,15,"0,897476",,100,1149
keptn/keptn,sbom-approval-service-1.3.0.spdx.json,Go,01.03.00_sbom-approval-service-1.3.0.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,85106385",85% have either purls (97%) or CPEs (87%),20,1,,20,"0,3617021",,20,1,,15,"0,8425532",,100,47
keptn/keptn,sbom-distributor-1.3.0.spdx.json,Go,01.03.00_sbom-distributor-1.3.0.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,87234044",87% have either purls (97%) or CPEs (89%),20,1,,20,"0,3617021",,20,1,,15,"0,8468085",,100,47
keptn/keptn,sbom-remediation-service-1.3.0.spdx.json,Go,01.03.00_sbom-remediation-service-1.3.0.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,8679245",86% have either purls (98%) or CPEs (88%),20,1,,20,"0,3207547",,20,1,,15,"0,83773583",,100,53
keptn/keptn,sbom-statistics-service-1.3.0.spdx.json,Go,01.03.00_sbom-statistics-service-1.3.0.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,91803277",91% have either purls (98%) or CPEs (93%),20,1,,20,"0,27868852",,20,1,,15,"0,83934426",,100,61
keptn/keptn,sbom-secret-service-1.3.0.spdx.json,Go,01.03.00_sbom-secret-service-1.3.0.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,8378378",83% have either purls (98%) or CPEs (85%),20,1,,20,"0,22972973",,20,1,,15,"0,8135135",,100,74
keptn/keptn,sbom-mongodb-datastore-1.3.0.spdx.json,Go,01.03.00_sbom-mongodb-datastore-1.3.0.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,90789473",90% have either purls (98%) or CPEs (92%),20,1,,20,"0,2236842",,20,1,,15,"0,82631576",,100,76
keptn/keptn,sbom-lighthouse-service-1.3.0.spdx.json,Go,01.03.00_sbom-lighthouse-service-1.3.0.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,8076923",80% have either purls (98%) or CPEs (82%),20,1,,20,"0,21794872",,20,1,,15,"0,80512816",,100,78
keptn/keptn,sbom-webhook-service-1.3.0.spdx.json,Go,01.03.00_sbom-webhook-service-1.3.0.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,8214286",82% have either purls (98%) or CPEs (83%),20,1,,20,"0,25",,20,1,,15,"0,81428576",,100,84
keptn/keptn,sbom-api-1.3.0.spdx.json,Go,01.03.00_sbom-api-1.3.0.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,80898875",80% have either purls (98%) or CPEs (82%),20,1,,20,"0,19101124",,20,1,,15,"0,8",,100,89
keptn/keptn,sbom-cli-1.3.0.spdx.json,Go,01.03.00_sbom-cli-1.3.0.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,82608694",82% have either purls (98%) or CPEs (83%),20,1,,20,"0,18478261",,20,1,,15,"0,8021739",,100,92
keptn/keptn,sbom-shipyard-controller-1.3.0.spdx.json,Go,01.03.00_sbom-shipyard-controller-1.3.0.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,8396226",83% have either purls (99%) or CPEs (84%),20,1,,20,"0,16037735",,20,1,,15,"0,8",,100,106
keptn/keptn,sbom-resource-service-1.3.0.spdx.json,Go,01.03.00_sbom-resource-service-1.3.0.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9139073",91% have either purls (99%) or CPEs (92%),20,1,,20,"0,49668875",,20,1,,15,"0,88211924",,100,151
keptn/keptn,sbom-bridge2-1.3.0.spdx.json,Go,01.03.00_sbom-bridge2-1.3.0.spdx.json,2023-04-06,syft-0.76.0,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9977477",99% have either purls (99%) or CPEs (100%),20,1,,20,"0,9954955",,20,1,,15,"0,9986487",,100,444
tiiuae/sbomnix,sbom.runtime.spdx.json,Python,v1.4.5_sbom.runtime.spdx.json,2023-04-06,sbomnix-1.4.5,,,,,SPDX-2.3,CC0-1.0,1,,25,1,100% have either purls (100%) or CPEs (100%),20,"0,99497485",,20,"0,7035176",,20,1,,15,"0,93969846",,100,199
tiiuae/sbomnix,sbom.buildtime.spdx.json,Python,v1.4.5_sbom.buildtime.spdx.json,2023-04-06,sbomnix-1.4.5,,,,,SPDX-2.3,CC0-1.0,1,,25,"0,9364871",93% have either purls (93%) or CPEs (93%),20,"0,42487955",,20,"0,22733246",,20,1,,15,"0,7177399",,100,2283
kairos-io/kairos,core-opensuse-tumbleweed-arm-rpi-v2.0.0-rc4-sbom.spdx.json,Earthly,v2.0.0-rc4_core-opensuse-tumbleweed-arm-rpi-v2.0.0-rc4-sbom.spdx.json,2023-04-07,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,95545655",95% have either purls (100%) or CPEs (95%),20,1,,20,"0,38864142",,20,1,,15,"0,8688196",,100,898
kairos-io/provider-kairos,kairos-alpine-opensuse-leap-v2.0.0-rc5-k3sv1.20.15-k3s1-sbom.spdx.json,Go,v2.0.0-rc5_kairos-alpine-opensuse-leap-v2.0.0-rc5-k3sv1.20.15-k3s1-sbom.spdx.json,2023-04-07,syft-0.76.1,,"Anchore, Inc",,,SPDX-2.3,CC0-1.0,1,,25,"0,9305761",93% have either purls (99%) or CPEs (93%),20,1,,20,"0,1957164",,20,1,,15,"0,8252585",,100,1354
